tconst;titleType;primaryTitle;originalTitle;startYear;score;is_genre_from_selection;is_keywords_from_selection;poster_url;genres
tt3966404;movie;Mustang;Mustang;2015;2;1;1;https://m.media-amazon.com/images/M/MV5BMTkwODUzODA0OV5BMl5BanBnXkFtZTgwMTA3ODkxNzE@._V1_SX300.jpg;['drama']
tt0116477;movie;Hamlet;Hamlet;1996;2;1;1;;['drama']
tt0107653;movie;Naked;Naked;1993;2;1;1;;['comedy', 'drama']
tt1535616;movie;The Divide;The Divide;2011;2;1;1;;['drama', 'horror', 'sci-fi']
tt5774450;movie;Summer of 84;Summer of 84;2018;2;1;1;https://m.media-amazon.com/images/M/MV5BMTJhMmQyZDAtZTg3Mi00NzQwLWJkZWEtNzE5MTZhMzIyYTM2XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg;['drama', 'horror', 'mystery']
tt6259380;movie;Code 8;Code 8;2019;2;1;1;https://m.media-amazon.com/images/M/MV5BNmQ2NWMyZDgtNWQ5My00ZmQwLWE0MTQtN2ZiNjY2ODc0Y2YxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg;['action', 'crime', 'drama']
tt8206668;movie;Bad Education;Bad Education;2019;2;1;1;https://m.media-amazon.com/images/M/MV5BYmE2NDNlMDktOTA5YS00ZmYyLWE1ZjUtN2QzZGIzNzI1MGVmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg;['biography', 'comedy', 'crime']
tt2235695;movie;Rebecca;Rebecca;2020;2;1;1;https://m.media-amazon.com/images/M/MV5BYjUyY2Y0NDUtZjQ2MC00OWZjLThkMmYtMmNiMTk1ODdjMWFiXkEyXkFqcGdeQXVyMTE5NDkxMA@@._V1_SX300.jpg;['drama', 'mystery', 'romance']
tt0093605;movie;Near Dark;Near Dark;1987;2;1;1;https://m.media-amazon.com/images/M/MV5BODdkYzVhMmQtYmJhMy00MGMxLTk2ZmEtMmE0YTEwMWNhOTI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0073540;movie;Picnic at Hanging Rock;Picnic at Hanging Rock;1975;2;1;1;;['drama', 'mystery']
tt0270053;movie;Vizontele;Vizontele;2001;2;1;1;https://m.media-amazon.com/images/M/MV5BMjA2MzM4NjkyMF5BMl5BanBnXkFtZTYwMTQ2ODc5._V1_SX300.jpg;['comedy', 'drama']
tt0096332;movie;The Unbearable Lightness of Being;The Unbearable Lightness of Being;1988;2;1;1;;['drama', 'romance']
tt0280665;movie;Femme Fatale;Femme Fatale;2002;2;1;1;https://m.media-amazon.com/images/M/MV5BMGM5NWVhYTMtZjg5Zi00ODVkLWFmM2ItMDZkMTA5NGQzMDQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['crime', 'drama', 'mystery']
tt2213054;movie;Kai Po Che;Kai po che!;2013;2;1;1;https://m.media-amazon.com/images/M/MV5BMTgwNTAwMjEzMF5BMl5BanBnXkFtZTcwNzMzODY4OA@@._V1_SX300.jpg;['drama', 'sport']
tt0034248;movie;Suspicion;Suspicion;1941;2;1;1;;['film-noir', 'mystery', 'thriller']
tt0157503;movie;Drop Dead Gorgeous;Drop Dead Gorgeous;1999;2;1;1;https://m.media-amazon.com/images/M/MV5BOTBhYjRlYmYtNzQxZS00NmEwLTk3OTAtNjU4MDEwMmUyZDczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['comedy', 'romance', 'thriller']
tt1814621;movie;Admission;Admission;2013;2;1;1;;['comedy', 'drama', 'romance']
tt0068833;movie;The Last House on the Left;The Last House on the Left;1972;2;1;1;;['crime', 'horror', 'thriller']
tt0115571;movie;The Arrival;The Arrival;1996;2;1;1;https://m.media-amazon.com/images/M/MV5BMGI3OTg1NzItNDQxMS00MzY1LTkzODUtYjNkMmUzNTE0MWE0XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg;['mystery', 'sci-fi', 'thriller']
tt0094761;movie;The Blob;The Blob;1988;2;1;1;;['horror', 'sci-fi', 'thriller']
tt0238112;movie;Captain Corelli's Mandolin;Captain Corelli's Mandolin;2001;2;1;1;;['drama', 'music', 'romance']
tt1167638;movie;22 Bullets;L'immortel;2010;2;1;1;https://m.media-amazon.com/images/M/MV5BMDBkMWRhMjAtOWVmOS00YjliLTg4MGMtZmVlM2RiYTNiNWUzXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg;['action', 'crime', 'drama']
tt6990206;movie;Crimea;Krym;2017;2;1;1;;['action', 'drama']
tt0171580;movie;Nurse Betty;Nurse Betty;2000;2;1;1;;['comedy', 'crime', 'drama']
tt0208988;movie;Get Carter;Get Carter;2000;2;1;1;;['action', 'crime', 'drama']
tt0139668;movie;True Crime;True Crime;1999;2;1;1;;['crime', 'drama', 'mystery']
tt1668191;movie;Hunting Season;Av Mevsimi;2010;2;1;1;;['crime', 'drama', 'mystery']
tt10039344;movie;Countdown;Countdown;2019;2;1;1;;['horror', 'thriller']
tt0053459;movie;Eyes Without a Face;Les yeux sans visage;1960;2;1;1;https://m.media-amazon.com/images/M/MV5BNTU4MDRmOGQtZjM3MS00NTNhLTk3NzYtYjEyZmM4ODNhM2Q1XkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_SX300.jpg;['drama', 'horror']
tt0116905;movie;Lone Star;Lone Star;1996;2;1;1;;['drama', 'mystery']
tt3177316;movie;Honeymoon;Honeymoon;2014;2;1;1;;['drama', 'fantasy', 'horror']
tt0383694;movie;Vera Drake;Vera Drake;2004;2;1;1;;['crime', 'drama']
tt0045555;movie;The Big Heat;The Big Heat;1953;2;1;1;https://m.media-amazon.com/images/M/MV5BMmY1YzRmZDgtMTU4NS00NTcwLWE3N2EtNDc0MTk1ODg2YTA2XkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg;['crime', 'film-noir', 'thriller']
tt1423894;movie;Barney's Version;Barney's Version;2010;2;1;1;;['comedy', 'drama']
tt0035279;movie;Saboteur;Saboteur;1942;2;1;1;;['thriller', 'war']
tt0250224;movie;Crazy/Beautiful;Crazy/Beautiful;2001;2;1;1;https://m.media-amazon.com/images/M/MV5BMjE1NTYyMjI0MF5BMl5BanBnXkFtZTYwMTM4Mzc3._V1_SX300.jpg;['drama', 'romance']
tt14152756;movie;Seaspiracy;Seaspiracy;2021;2;1;1;https://m.media-amazon.com/images/M/MV5BZjA0MmZlNTctMzQyNS00MDQyLWFkNGItZDRiMGMxYzg2MDIyXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg;['adventure', 'documentary']
tt2059255;movie;No;No;2012;2;1;1;;['drama']
tt0252299;movie;Buffalo Soldiers;Buffalo Soldiers;2001;2;1;1;;['comedy', 'crime', 'drama']
tt0045274;movie;Umberto D.;Umberto D.;1952;2;1;1;;['drama']
tt5639354;movie;A Fantastic Woman;Una Mujer Fantástica;2017;2;1;1;;['drama']
tt0110955;movie;The Ref;The Ref;1994;2;1;1;;['comedy', 'crime', 'drama']
tt0246677;movie;Heaven;Heaven;2002;2;1;1;https://m.media-amazon.com/images/M/MV5BMjdjOTMyZGEtYjZhNi00ZTE1LWExYTUtNzI1NzZlY2ExMzVkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg;['crime', 'drama', 'romance']
tt3302820;movie;Cowspiracy: The Sustainability Secret;Cowspiracy: The Sustainability Secret;2014;2;1;1;https://m.media-amazon.com/images/M/MV5BMTU5NzAyMzk1MF5BMl5BanBnXkFtZTgwODE3NjQyNTE@._V1_SX300.jpg;['documentary']
tt0067309;movie;Klute;Klute;1971;2;1;1;https://m.media-amazon.com/images/M/MV5BMmRiZDhhNTYtYzBkZi00ODNiLWIzMjUtZDdmMDFkMjQyZGRjXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg;['crime', 'mystery', 'thriller']
tt1640548;movie;Rampart;Rampart;2011;2;1;1;;['crime', 'drama']
tt0089841;movie;Prizzi's Honor;Prizzi's Honor;1985;2;1;1;;['comedy', 'crime', 'drama']
tt0070903;movie;The Way We Were;The Way We Were;1973;2;1;1;;['drama', 'romance']
tt0099699;movie;Green Card;Green Card;1990;2;1;1;;['comedy', 'drama', 'romance']
tt0109456;movie;Color of Night;Color of Night;1994;2;1;1;;['mystery', 'romance', 'thriller']
tt0225071;movie;Angel Eyes;Angel Eyes;2001;2;1;1;;['drama', 'romance']
tt0055601;movie;Viridiana;Viridiana;1961;2;1;1;;['drama']
tt0078875;movie;The Tin Drum;Die Blechtrommel;1979;2;1;1;;['drama', 'war']
tt0110725;movie;On Deadly Ground;On Deadly Ground;1994;2;1;1;;['action', 'adventure', 'thriller']
tt0063850;movie;If....;If....;1968;2;1;1;;['crime', 'drama']
tt0178737;movie;Mansfield Park;Mansfield Park;1999;2;1;1;;['comedy', 'drama', 'romance']
tt4030600;movie;The Bye Bye Man;The Bye Bye Man;2017;2;1;1;;['drama', 'fantasy', 'horror']
tt0477095;movie;Starter for 10;Starter for 10;2006;2;1;1;https://m.media-amazon.com/images/M/MV5BMTI2MTE3OTY5Nl5BMl5BanBnXkFtZTcwNzA1NzA0MQ@@._V1_SX300.jpg;['comedy', 'drama', 'romance']
tt0073440;movie;Nashville;Nashville;1975;2;1;1;;['comedy', 'drama', 'music']
tt0373981;movie;Control;Kontroll;2003;2;1;1;;['comedy', 'crime', 'drama']
tt8361028;movie;Cam;Cam;2018;2;1;1;https://m.media-amazon.com/images/M/MV5BYWYwZDg4Y2YtN2RiYS00YTJlLTkyNTctNjJlZjVjMmQzMmNiXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_SX300.jpg;['drama', 'horror', 'mystery']
tt0104573;movie;Juice;Juice;1992;2;1;1;;['action', 'crime', 'drama']
tt2452254;movie;Clouds of Sils Maria;Clouds of Sils Maria;2014;2;1;1;https://m.media-amazon.com/images/M/MV5BMjAwMTg3MDE0NF5BMl5BanBnXkFtZTgwNjQ1ODQyNTE@._V1_SX300.jpg;['drama']
tt0065571;movie;The Conformist;Il conformista;1970;2;1;1;;['drama']
tt0099739;movie;Hard to Kill;Hard to Kill;1990;2;1;1;;['action', 'crime', 'drama']
tt0042593;movie;In a Lonely Place;In a Lonely Place;1950;2;1;1;;['drama', 'film-noir', 'mystery']
tt0120633;movie;A Civil Action;A Civil Action;1998;2;1;1;;['drama']
tt3387648;movie;The Taking of Deborah Logan;The Taking;2014;2;1;1;;['horror', 'mystery', 'thriller']
tt0493459;movie;This Film Is Not Yet Rated;This Film Is Not Yet Rated;2006;2;1;1;;['documentary']
tt0053976;movie;The Virgin Spring;Jungfrukällan;1960;2;1;1;;['drama']
tt0099528;movie;The Exorcist III;The Exorcist III;1990;2;1;1;;['drama', 'horror', 'mystery']
tt0116361;movie;Freeway;Freeway;1996;2;1;1;;['comedy', 'crime', 'drama']
tt0486358;movie;Jesus Camp;Jesus Camp;2006;2;1;1;;['documentary']
tt6108178;movie;Disobedience;Disobedience;2017;2;1;1;;['drama', 'romance']
tt0106333;movie;Baazigar;Baazigar;1993;2;1;1;;['crime', 'drama', 'musical']
tt0101669;movie;Dead Again;Dead Again;1991;2;1;1;https://m.media-amazon.com/images/M/MV5BZmM1Zjc3YTEtNDM4OC00ODI5LTlmMmUtYmIyZWZhNGJiYzZjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg;['crime', 'drama', 'mystery']
tt7137380;movie;Destroyer;Destroyer;2018;2;1;1;;['action', 'crime', 'drama']
tt0294357;movie;Beyond Borders;Beyond Borders;2003;2;1;1;;['adventure', 'drama', 'romance']
tt0077269;movie;The Boys from Brazil;The Boys from Brazil;1978;2;1;1;;['drama', 'mystery', 'sci-fi']
tt0384286;movie;Cry_Wolf;Cry Wolf;2005;2;1;1;;['drama', 'horror', 'mystery']
tt1713476;movie;The Bay;The Bay;2012;2;1;1;https://m.media-amazon.com/images/M/MV5BMjQyMDY1YTktNWNjMC00MGNmLWEwMGMtMzIxZjQ1ODQ4MjgxXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_SX300.jpg;['horror', 'sci-fi', 'thriller']
tt0897361;movie;I Know Who Killed Me;I Know Who Killed Me;2007;2;1;1;https://m.media-amazon.com/images/M/MV5BMTQzZDA4MzMtNWIwOS00YzgxLWEyZjItZTNjYzM3NzBjNTBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['crime', 'mystery', 'thriller']
tt0106332;movie;Farewell My Concubine;Ba wang bie ji;1993;2;1;1;;['drama', 'music', 'romance']
tt0105488;movie;Strictly Ballroom;Strictly Ballroom;1992;2;1;1;;['comedy', 'drama', 'music']
tt1925431;movie;Fire with Fire;Fire with Fire;2012;2;1;1;https://m.media-amazon.com/images/M/MV5BMTAyOTc4OTg2MzJeQTJeQWpwZ15BbWU3MDk0NzgyNzg@._V1_SX300.jpg;['action', 'thriller']
tt0386005;movie;New Police Story;San ging chaat goo si;2004;2;1;1;https://m.media-amazon.com/images/M/MV5BMGRjYjFmYjAtNDExMy00NTRkLTgwMTAtYjI1ZGY1NTYxMjNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0113501;movie;Just Cause;Just Cause;1995;2;1;1;;['action', 'crime', 'drama']
tt0249478;movie;Domestic Disturbance;Domestic Disturbance;2001;2;1;1;;['crime', 'thriller']
tt3352390;movie;Friend Request;Friend Request;2016;2;1;1;;['horror', 'mystery', 'thriller']
tt0347246;movie;Ghost in the Shell 2: Innocence;Inosensu: Innocence;2004;2;1;1;;['action', 'animation', 'drama']
tt3787590;movie;We Are Your Friends;We Are Your Friends;2015;2;1;1;https://m.media-amazon.com/images/M/MV5BMjE2NjIxODUxNF5BMl5BanBnXkFtZTgwMjI1MzM1NjE@._V1_SX300.jpg;['drama', 'music', 'romance']
tt2756032;movie;The One I Love;The One I Love;2014;2;1;1;;['comedy', 'drama', 'romance']
tt1216496;movie;Mother;Madeo;2009;2;1;1;https://m.media-amazon.com/images/M/MV5BMTQzMTg0NDA1M15BMl5BanBnXkFtZTgwODUzMTE0MjE@._V1_SX300.jpg;['crime', 'drama', 'mystery']
tt0073650;movie;Salò, or the 120 Days of Sodom;Salò o le 120 giornate di Sodoma;1975;2;1;1;;['drama', 'horror']
tt0106226;movie;The Age of Innocence;The Age of Innocence;1993;2;1;1;https://m.media-amazon.com/images/M/MV5BMDhkN2FhYTktYWUwNy00NTE5LWJiYjYtMGNlODIyNDc5MWZhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;['drama', 'romance']
tt2717822;movie;Blackhat;Blackhat;2015;2;1;1;https://m.media-amazon.com/images/M/MV5BMTg1NDUyMzk5NV5BMl5BanBnXkFtZTgwOTk1NzUxMzE@._V1_SX300.jpg;['action', 'crime', 'thriller']
tt1971325;movie;Automata;Autómata;2014;2;1;1;;['action', 'drama', 'sci-fi']
tt0398375;movie;Rumor Has It...;Rumor Has It...;2005;2;1;1;https://m.media-amazon.com/images/M/MV5BOTg3Njk2NTIxNF5BMl5BanBnXkFtZTcwNTc4MTEzMw@@._V1_SX300.jpg;['comedy', 'drama', 'romance']
tt0237572;movie;The Pledge;The Pledge;2001;2;1;1;;['crime', 'drama', 'mystery']
tt0119874;movie;The Peacemaker;The Peacemaker;1997;2;1;1;https://m.media-amazon.com/images/M/MV5BMjQ0OTNjOTMtYWU1MC00MWQwLTllMmMtNWZmYmE3NDY0ZTgxXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_SX300.jpg;['action', 'thriller']
tt0089767;movie;Pale Rider;Pale Rider;1985;2;1;1;;['drama', 'western']
tt0218922;movie;Original Sin;Original Sin;2001;2;1;1;https://m.media-amazon.com/images/M/MV5BODg3Mjg0MDY4M15BMl5BanBnXkFtZTcwNjY5MDQ2NA@@._V1_SX300.jpg;['drama', 'mystery', 'romance']
tt0460829;movie;Inland Empire;Inland Empire;2006;2;1;1;https://m.media-amazon.com/images/M/MV5BMDUwODA0ZDQtZmNlNS00YTcwLWI0ZTEtMDcwN2E5MWNjOGIxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['drama', 'fantasy', 'mystery']
tt0264935;movie;Murder by Numbers;Murder by Numbers;2002;2;1;1;;['crime', 'mystery', 'thriller']
tt0116830;movie;Last Man Standing;Last Man Standing;1996;2;1;1;;['action', 'crime', 'drama']
tt0119349;movie;The Ice Storm;The Ice Storm;1997;2;1;1;;['drama']
tt0105435;movie;Sneakers;Sneakers;1992;2;1;1;;['comedy', 'crime', 'drama']
tt0115964;movie;Crash;Crash;1996;2;1;1;https://m.media-amazon.com/images/M/MV5BZjlhMDBlNDQtMjZkZi00NzJmLWI4MTgtZDdkMzZmZDcyZGNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['drama']
tt0068182;movie;Aguirre, the Wrath of God;Aguirre, der Zorn Gottes;1972;2;1;1;https://m.media-amazon.com/images/M/MV5BMjRkY2VhYzMtZWQyNS00OTY2LWE5NTAtYjlhNmQyYzE5MmUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['action', 'adventure', 'biography']
tt1976009;movie;Victor Frankenstein;Victor Frankenstein;2015;2;1;1;;['drama', 'horror', 'sci-fi']
tt2361317;movie;Live by Night;Live by Night;2016;2;1;1;https://m.media-amazon.com/images/M/MV5BMjc3MDIyMjgzNl5BMl5BanBnXkFtZTgwMzUxOTg3MDI@._V1_SX300.jpg;['action', 'crime', 'drama']
tt2547584;movie;The Light Between Oceans;The Light Between Oceans;2016;2;1;1;;['drama', 'romance']
tt5186714;movie;The Salesman;Forushande;2016;2;1;1;;['drama']
tt0238546;movie;Queen of the Damned;Queen of the Damned;2002;2;1;1;;['drama', 'fantasy', 'horror']
tt3262342;movie;Loving Vincent;Loving Vincent;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BMTU3NjE2NjgwN15BMl5BanBnXkFtZTgwNDYzMzEwMzI@._V1_SX300.jpg;['animation', 'biography', 'crime']
tt1686821;movie;Vampire Academy;Vampire Academy;2014;2;1;1;;['action', 'comedy', 'drama']
tt0102494;movie;My Own Private Idaho;My Own Private Idaho;1991;2;1;1;;['drama']
tt0087985;movie;Red Dawn;Red Dawn;1984;2;1;1;;['action', 'drama']
tt2461150;movie;Masterminds;Masterminds;2016;2;1;1;;['biography', 'comedy', 'crime']
tt0402910;movie;Chaos;Chaos;2005;2;1;1;https://m.media-amazon.com/images/M/MV5BMTc3NDU0MTgyN15BMl5BanBnXkFtZTcwNjgwMzY4NA@@._V1_SX300.jpg;['action', 'crime', 'drama']
tt2910904;movie;The Dressmaker;The Dressmaker;2015;2;1;1;https://m.media-amazon.com/images/M/MV5BMjA4MzAxNTc5OF5BMl5BanBnXkFtZTgwMjgzMDE4OTE@._V1_SX300.jpg;['comedy', 'drama']
tt0114787;movie;Underground;Underground;1995;2;1;1;;['comedy', 'drama', 'fantasy']
tt0375154;movie;Tristan + Isolde;Tristan + Isolde;2006;2;1;1;;['action', 'drama', 'romance']
tt2223990;movie;Draft Day;Draft Day;2014;2;1;1;;['drama', 'sport']
tt1235124;movie;Dorian Gray;Dorian Gray;2009;2;1;1;;['drama', 'fantasy', 'mystery']
tt1210042;movie;Brooklyn's Finest;Brooklyn's Finest;2009;2;1;1;https://m.media-amazon.com/images/M/MV5BMTUyMTI5MTY5MV5BMl5BanBnXkFtZTcwNzAyOTMwMw@@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0118972;movie;The Devil's Own;The Devil's Own;1997;2;1;1;https://m.media-amazon.com/images/M/MV5BMTYzMDA1OTc4OF5BMl5BanBnXkFtZTgwODc2MzkyMTE@._V1_SX300.jpg;['action', 'crime', 'drama']
tt3014866;movie;Criminal;Criminal;2016;2;1;1;;['action', 'sci-fi', 'thriller']
tt2364841;movie;Runner Runner;Runner Runner;2013;2;1;1;https://m.media-amazon.com/images/M/MV5BNzVlOGZmNDAtY2MxZi00NzE1LWI2NTYtZTU2Yjk3ODk0ZmQxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg;['crime', 'thriller']
tt0805570;movie;The Midnight Meat Train;The Midnight Meat Train;2008;2;1;1;;['horror', 'mystery', 'thriller']
tt1742334;movie;Sabotage;Sabotage;2014;2;1;1;;['action', 'crime', 'drama']
tt0036342;movie;Shadow of a Doubt;Shadow of a Doubt;1943;2;1;1;;['film-noir', 'thriller']
tt0286788;movie;What a Girl Wants;What a Girl Wants;2003;2;1;1;https://m.media-amazon.com/images/M/MV5BOTllOWQyNzktMTE5OS00NzJkLTgyYjUtNjIwY2Y4OThhNjgxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;['comedy', 'drama', 'family']
tt1190539;movie;The Chaser;Chugyeokja;2008;2;1;1;https://m.media-amazon.com/images/M/MV5BY2ViOTU5MDQtZTRiZi00YjViLWFiY2ItOTRhNWYyN2ZiMzUyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;['action', 'crime', 'thriller']
tt0264395;movie;Basic;Basic;2003;2;1;1;;['action', 'crime', 'drama']
tt0844479;movie;The Collector;The Collector;2009;2;1;1;;['horror', 'thriller']
tt1937149;movie;The Body;El cuerpo;2012;2;1;1;;['mystery', 'thriller']
tt2005374;movie;The Frozen Ground;The Frozen Ground;2013;2;1;1;;['crime', 'thriller']
tt1748179;movie;Red Lights;Red Lights;2012;2;1;1;;['drama', 'fantasy', 'mystery']
tt1273235;movie;A Serbian Film;Srpski film;2010;2;1;1;;['horror', 'mystery', 'thriller']
tt0476964;movie;The Brave One;The Brave One;2007;2;1;1;;['action', 'crime', 'drama']
tt0258153;movie;S1m0ne;S1m0ne;2002;2;1;1;;['comedy', 'drama', 'sci-fi']
tt1821480;movie;Kahaani;Kahaani;2012;2;1;1;https://m.media-amazon.com/images/M/MV5BMTQ1NDI0NzkyOF5BMl5BanBnXkFtZTcwNzAyNzE2Nw@@._V1_SX300.jpg;['mystery', 'thriller']
tt0082348;movie;Excalibur;Excalibur;1981;2;1;1;;['adventure', 'drama', 'fantasy']
tt0365376;movie;A Tale of Two Sisters;Janghwa, Hongryeon;2003;2;1;1;;['drama', 'horror', 'mystery']
tt0111149;movie;Shallow Grave;Shallow Grave;1994;2;1;1;https://m.media-amazon.com/images/M/MV5BZmVmOWVlODYtOTQ0Yy00ODY1LTgwZjMtYWFhOWQ3ODhmYjliL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg;['crime', 'thriller']
tt4995790;movie;The Square;The Square;2017;2;1;1;;['comedy', 'drama']
tt1291570;movie;Solace;Solace;2015;2;1;1;;['crime', 'drama', 'mystery']
tt0071877;movie;Murder on the Orient Express;Murder on the Orient Express;1974;2;1;1;;['crime', 'drama', 'mystery']
tt5215952;movie;The Wailing;Gokseong;2016;2;1;1;;['horror', 'mystery', 'thriller']
tt0105151;movie;The Player;The Player;1992;2;1;1;https://m.media-amazon.com/images/M/MV5BMjM5MDg0MjU3Ml5BMl5BanBnXkFtZTgwODQ0NjYxMTE@._V1_SX300.jpg;['comedy', 'crime', 'drama']
tt0406759;movie;The Eye;The Eye;2008;2;1;1;;['drama', 'horror', 'mystery']
tt0795493;movie;Cassandra's Dream;Cassandra's Dream;2007;2;1;1;;['crime', 'drama', 'romance']
tt1838556;movie;Honest Thief;Honest Thief;2020;2;1;1;;['action', 'crime', 'drama']
tt4758646;movie;War Machine;War Machine;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BMTcyMzgwNDE1M15BMl5BanBnXkFtZTgwMDAzMDM0MjI@._V1_SX300.jpg;['comedy', 'drama', 'war']
tt4176826;movie;Look Who's Back;Er ist wieder da;2015;2;1;1;https://m.media-amazon.com/images/M/MV5BMjRlZTU1YzQtNzVkMC00YzI2LTk3OWQtZjVhYzQ5MzNhZGRlXkEyXkFqcGdeQXVyNDkyMjA2NjU@._V1_SX300.jpg;['comedy', 'drama', 'fantasy']
tt2638144;movie;Ben-Hur;Ben-Hur;2016;2;1;1;https://m.media-amazon.com/images/M/MV5BMjQ2NzYxMDQ2OV5BMl5BanBnXkFtZTgwMDk2MzczOTE@._V1_SX300.jpg;['action', 'adventure', 'drama']
tt0499097;movie;Tom Clancy's Without Remorse;Tom Clancy's Without Remorse;2021;2;1;1;https://m.media-amazon.com/images/M/MV5BNzcwYTUxYzctYTQ5My00YzY5LTk3YzItOTliMzRiOTZlMGI3XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg;['action', 'thriller', 'war']
tt0444682;movie;The Reaping;The Reaping;2007;2;1;1;;['horror', 'thriller']
tt6333060;movie;Icarus;Icarus;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BY2QyZWZjY2UtMTJjZS00YmFlLWJmM2QtZTczODc5MTFkYjQyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;['documentary', 'sport']
tt0097027;movie;Casualties of War;Casualties of War;1989;2;1;1;;['action', 'crime', 'drama']
tt2837574;movie;The Old Man & the Gun;The Old Man & the Gun;2018;2;1;1;https://m.media-amazon.com/images/M/MV5BOTk3NjU5MjIxM15BMl5BanBnXkFtZTgwNjU0OTU2NTM@._V1_SX300.jpg;['biography', 'comedy', 'crime']
tt3405236;movie;Raees;Raees;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BMTc2NTYwMTE1NV5BMl5BanBnXkFtZTgwODQ5MzAwMTI@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0117038;movie;Michael;Michael;1996;2;1;1;;['comedy', 'drama', 'fantasy']
tt0491175;movie;Suburbicon;Suburbicon;2017;2;1;1;https://m.media-amazon.com/images/M/MV5BMDE2MzMxNzQtYzVkYi00MmZmLThhZDgtMDdjZWRiNWI3ZWRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg;['comedy', 'crime', 'drama']
tt0094336;movie;Withnail & I;Withnail & I;1987;2;1;1;;['comedy', 'drama']
tt1430612;movie;Brick Mansions;Brick Mansions;2014;2;1;1;https://m.media-amazon.com/images/M/MV5BOTI0ODQ2MzY5NF5BMl5BanBnXkFtZTgwNTcxNzQxMTE@._V1_SX300.jpg;['action', 'crime', 'thriller']
tt6491178;movie;Dragged Across Concrete;Dragged Across Concrete;2018;2;1;1;https://m.media-amazon.com/images/M/MV5BMjE1MTk5NDQ5Ml5BMl5BanBnXkFtZTgwODUxNzg0NzM@._V1_SX300.jpg;['action', 'crime', 'drama']
tt0109642;movie;Dolores Claiborne;Dolores Claiborne;1995;2;1;1;;['crime', 'drama', 'mystery']
tt1787988;movie;Talaash;Talaash;2012;2;1;1;https://m.media-amazon.com/images/M/MV5BNTg5NzI3NzQzNl5BMl5BanBnXkFtZTcwMjM3MDU2OA@@._V1_SX300.jpg;['crime', 'drama', 'mystery']
tt2515034;movie;The Gunman;The Gunman;2015;2;1;1;;['action', 'crime', 'thriller']
tt5397194;movie;Anon;Anon;2018;2;1;1;https://m.media-amazon.com/images/M/MV5BMjE0MjIwMDE2MV5BMl5BanBnXkFtZTgwMzM5MDQzNTM@._V1_SX300.jpg;['crime', 'sci-fi', 'thriller']
tt0419294;movie;The Three Burials of Melquiades Estrada;The Three Burials of Melquiades Estrada;2005;2;1;1;;['adventure', 'crime', 'drama']
tt0097770;movie;Lock Up;Lock Up;1989;2;1;1;;['action', 'crime', 'drama']
tt0266452;movie;Death to Smoochy;Death to Smoochy;2002;2;1;1;;['comedy', 'crime', 'drama']
tt0272207;movie;Narc;Narc;2002;2;1;1;;['crime', 'drama', 'mystery']
